Comprehensive Table of Naga Beings in Buddhist and Vedic Traditions,,,,,
c. 200 BCE,Apalala,Buddhism,Divyavadana,Naga subdued by Buddha,Symbolizes taming of destructive natural forces
c. 100 BCE,Varuna,Hinduism,Late Vedic texts,Associated with cosmic waters and nagas,Lord of waters and nagas in later tradition
c. 100 BCE,Padma,Buddhism/Hinduism,"Mahayana sutras, Puranas","Lotus naga, associated with wealth",Guardian of treasure and cosmic lotus
c. 100 CE,Mahapadma,Buddhism/Hinduism,"Mahayana sutras, Puranas",Great lotus naga,One of the eight great naga kings
c. 200 CE,Naga Rajaniya,Buddhism,Pali Canon,Eight great naga kings,Major nagas who become protectors of dharma
c. 300 CE,Pannaga,Hinduism/Buddhism,"Puranas, Buddhist tantras",Class of serpent beings,General term for serpent deities
c. 400 CE,Kulika,Buddhism/Hinduism,"Puranas, Tantric texts",One of eight great naga kings,Associated with specific cosmic directions
c. 500 CE,Manasa,Hinduism/Buddhism,"Bengali folk traditions, Padma Purana",Serpent goddess,"Folk deity, protector from snakebites"
c. 500 CE,Janmachitraka,Hinduism,Garuda Purana,Multi-colored naga,Associated with rebirth and karmic patterns
c. 600 CE,Sankhapala,Buddhism,Sankhapala Jataka,Naga king who practiced forbearance,Bodhisattva in former life as patient naga
c. 700 CE,Anantaśīrṣa,Mahayana Buddhism,Prajnaparamita texts,"""Infinite-headed"" naga",Represents boundless wisdom
c. 800 CE,Astika,Hinduism,Mahabharata,"Half-human, half-naga sage",Saved naga race from destruction
c. 900 CE,Kirtimukha,Hinduism/Buddhism,Temple architecture texts,Face-like naga motif,Protective symbol on temple doorways
c. 1000 CE,Nagabala,Tantric Buddhism,Tantric texts,Serpent power deities,Associated with kundalini and tantric practices
c. 1100 CE,Jambhala's Nagas,Vajrayana Buddhism,Sadhanamala,Wealth-guarding nagas,Attendants of wealth deities
c. 1200 CE,Nagabadhana,Hinduism/Tantra,Tantric texts,"""Serpent-binding"" deities",Control of subtle energies in tantric practice
c. 1300 CE,Nagakanya,Hinduism,"Folk traditions, later Puranas",Female naga spirits,Associated with water bodies and fertility
,,,,,
,,,,,
South Asian and Middle Eastern Serpent Entities,,,,,
Time Period,Serpent Being,Culture/Tradition,Source Text,Connection/Story,Significance
c. 2500 BCE,Ningizzida,Sumerian/Mesopotamian,Gudea Cylinder B,"Two-headed serpent deity, gatekeeper","Guardian of the threshold, healing, fertility"
c. 2000 BCE,Tishpak,Mesopotamian,Eshnunna texts,Serpent dragon god,"City patron, protector deity"
c. 1900 BCE,Istar,Babylonian,Gilgamesh Epic,Associated with serpent stealing plant of youth,Connected to rejuvenation and immortality
c. 1700 BCE,Azhi Dahaka,Proto-Iranian,Early Avestan texts,Three-headed serpent demon,"Primordial evil spirit, drought"
c. 1500 BCE,Ahi/Vritra,Vedic,Rigveda,Serpent demon slain by Indra,Represents drought/chaos overcome by divine force
c. 1400 BCE,Ahirbudhnya,Vedic,Yajurveda,Serpent of the depths,Associated with cosmic waters and underworld
c. 1400 BCE,Illuyanka,Hittite,Illuyanka Myth,Serpent monster defeated by storm god,Cosmic chaos overcome by divine order
c. 1200 BCE,Leviathan,Canaanite/Ugaritic,Baal Cycle,Primordial sea serpent,Chaos monster of primeval sea
c. 1000 BCE,Kaliya,Hinduism,Bhagavata Purana,Multi-headed serpent subdued by Krishna,Symbolizes conquering of ego and evil
c. 1000 BCE,Zahhak,Persian,Shahnameh (later text),Man transformed with serpents on shoulders,"Tyrannical rule, destructive desires"
c. 900 BCE,Takshaka,Hinduism,Mahabharata,Naga king who killed King Parikshit,Associated with vengeance and forest powers
c. 800 BCE,Vasuki,Hinduism/Buddhism,"Mahabharata, Samudra Manthan",Serpent used to churn cosmic ocean,Creator of amrita (immortality elixir)
c. 800 BCE,Parshvanatha,Jainism,Kalpa Sutra,23rd Tirthankara with snake canopy,Serpentine iconography in Jain tradition
c. 700 BCE,Shesha/Ananta,Hinduism,"Puranas, Mahabharata","Thousand-headed cosmic serpent, bed of Vishnu","Represents infinity, cosmic cycles, eternity"
c. 700 BCE,Tannin,Hebrew,Biblical texts,Sea serpent/dragon,Chaos monster subdued by Yahweh
c. 650 BCE,Azhi Raodhita,Zoroastrian,Avesta,Red serpent,River-polluting demonic entity
c. 600 BCE,Dharanendra/Padmavati,Jainism,Kalpa Sutra,Protected Mahavira (24th Tirthankara),Divine serpent guardians of Jain masters
c. 600 BCE,Azhi Sruuara,Zoroastrian,Avesta,Horned serpent,Associated with oppressive political power
c. 550 BCE,Azhi Vishapa,Zoroastrian,Avesta,Poisonous serpent,"Demonic entity, object of ritual purification"
c. 500 BCE,Mucalinda,Buddhism,"Vinaya Pitaka, Udana",Protected Buddha during meditation,Symbolizes nature's protection of enlightenment
c. 500 BCE,Elapatra,Buddhism,Jataka Tales,Naga king who questioned Buddha,Demonstrates Buddha's wisdom to non-humans
c. 500 BCE,Aži Raušnava,Persian/Zoroastrian,Avestan hymns,Serpent of darkness,Cosmic opponent of daylight
c. 400 BCE,Karkotaka,Hinduism,Mahabharata,Naga king who transformed King Nala,Associated with divine tests and transformation
c. 400 BCE,Nanda & Upananda,Buddhism,Lalitavistara Sutra,Two naga kings who bathed infant Buddha,Recognition of Buddha's greatness by nagas
c. 350 BCE,Agathodaemon,Greco-Egyptian,Magical papyri,Good serpent spirit,"Household protection, benevolent guardian"
c. 300 BCE,Patala Nagas,Hinduism,Puranas,Subterranean serpent beings,Guardians of underworld treasures
c. 300 BCE,Chakavaka,Buddhism,Suttas,Naga king converted by Buddha,Example of non-human beings accepting dharma
c. 300 BCE,Asklepian Serpent,Greek,Asclepius cult texts,Healing serpent of Asclepius,"Medical knowledge, renewal, healing"
c. 250 BCE,Hygieia's Serpent,Greek,Temple inscriptions,Serpent drinking from bowl,"Prevention of disease, health maintenance"
c. 200 BCE,Nāgarāja (general term),Buddhism,Lotus Sutra,Serpent kings in Buddha's assembly,Represent non-human beings accepting dharma
c. 200 BCE,Apalala,Buddhism,Divyavadana,Naga subdued by Buddha,Symbolizes taming of destructive natural forces
c. 100 BCE,Varuna,Hinduism,Late Vedic texts,Associated with cosmic waters and nagas,Lord of waters and nagas in later tradition
c. 100 BCE,Padma,Buddhism/Hinduism,"Mahayana sutras, Puranas","Lotus naga, associated with wealth",Guardian of treasure and cosmic lotus
c. 100 BCE,Ouroboros,Greek/Egyptian,Alchemical texts,Serpent devouring its tail,"Cyclical nature of existence, eternity"
c. 50 BCE,Glycon,Greco-Roman,Cult inscriptions,Hand-puppet serpent deity of Alexander,"Oracle deity, healing cult"
c. 100 CE,Mahapadma,Buddhism/Hinduism,"Mahayana sutras, Puranas",Great lotus naga,One of the eight great naga kings
c. 150 CE,Chnoubis,Gnostic/Egyptian,Magical gems,Lion-headed serpent,Protection from stomach ailments
c. 200 CE,Naga Rajaniya,Buddhism,Pali Canon,Eight great naga kings,Major nagas who become protectors of dharma
c. 250 CE,Abraxas,Gnostic,Gnostic texts,Serpent-legged deity,"Magical protection, cosmic principles"
c. 300 CE,Pannaga,Hinduism/Buddhism,"Puranas, Buddhist tantras",Class of serpent beings,General term for serpent deities
c. 400 CE,Kulika,Buddhism/Hinduism,"Puranas, Tantric texts",One of eight great naga kings,Associated with specific cosmic directions
c. 450 CE,Shahmaran,Persian/Mesopotamian,Folk legends,"Half-woman, half-snake ruler","Wisdom, healing, underground secrets"
c. 500 CE,Manasa,Hinduism/Buddhism,"Bengali folk traditions, Padma Purana",Serpent goddess,"Folk deity, protector from snakebites"
c. 500 CE,Janmachitraka,Hinduism,Garuda Purana,Multi-colored naga,Associated with rebirth and karmic patterns
c. 550 CE,Mar Zuhra,Mandaean,Ginza Rba,Water serpent,Guardian of celestial waters
c. 600 CE,Sankhapala,Buddhism,Sankhapala Jataka,Naga king who practiced forbearance,Bodhisattva in former life as patient naga
c. 700 CE,Anantaśīrṣa,Mahayana Buddhism,Prajnaparamita texts,"""Infinite-headed"" naga",Represents boundless wisdom
c. 800 CE,Astika,Hinduism,Mahabharata,"Half-human, half-naga sage",Saved naga race from destruction
c. 900 CE,Kirtimukha,Hinduism/Buddhism,Temple architecture texts,Face-like naga motif,Protective symbol on temple doorways
c. 950 CE,Al-Hayyah,Islamic/Arabic,Al-Jahiz texts,Primordial serpent,Symbol of wisdom in Islamic natural philosophy
c. 1000 CE,Nagabala,Tantric Buddhism,Tantric texts,Serpent power deities,Associated with kundalini and tantric practices
c. 1100 CE,Jambhala's Nagas,Vajrayana Buddhism,Sadhanamala,Wealth-guarding nagas,Attendants of wealth deities
c. 1200 CE,Nagabadhana,Hinduism/Tantra,Tantric texts,"""Serpent-binding"" deities",Control of subtle energies in tantric practice
c. 1300 CE,Nagakanya,Hinduism,"Folk traditions, later Puranas",Female naga spirits,Associated with water bodies and fertility
Iranian and Central Asian Snake Deities and Demons,,,,,
Time Period,Serpent Being,Culture/Tradition,Source Text,Connection/Story,Significance
c. 3000 BCE,Proto-dragon,Proto-Indo-Iranian,Archaeological evidence,Serpentine imagery,Early religious symbolism
c. 1700 BCE,Azhi Dahaka,Proto-Iranian,Early Avestan texts,Three-headed serpent demon,"Primordial evil spirit, drought"
c. 1200 BCE,Azi,Indo-Iranian,Early Zoroastrian oral traditions,Generic serpent demon,Opposition to agricultural society
c. 1000 BCE,Zahhak,Persian,Shahnameh (later text),Man transformed with serpents on shoulders,"Tyrannical rule, destructive desires"
c. 700 BCE,Atar vs. Azhi,Zoroastrian,Yasna texts,Fire deity battles serpent,Cosmic struggle between elements
c. 650 BCE,Azhi Raodhita,Zoroastrian,Avesta,Red serpent,River-polluting demonic entity
c. 600 BCE,Azhi Sruuara,Zoroastrian,Avesta,Horned serpent,Associated with oppressive political power
c. 550 BCE,Azhi Vishapa,Zoroastrian,Avesta,Poisonous serpent,"Demonic entity, object of ritual purification"
c. 500 BCE,Aži Raušnava,Persian/Zoroastrian,Avestan hymns,Serpent of darkness,Cosmic opponent of daylight
c. 400 BCE,Mar,Zoroastrian/Persian,Middle Persian texts,General term for evil serpents,Symbol of Ahrimanic forces
c. 300 BCE,Aži Zairita,Zoroastrian,Later Avestan commentaries,Yellow serpent,Associated with disease and decay
c. 200 BCE,Savar,Sogdian,Archaeological evidence,Serpent-dragon hybrid,Protection against evil forces
c. 100 BCE,Azdahā,Persian,Oral traditions,Dragon-serpent,Later evolution of Azhi Dahaka concept
c. 100 CE,Byun,Bactrian,Archaeological evidence,Serpent guardian figures,"House protection, prosperity"
c. 300 CE,Ajdār,Parthian,Textile and pottery motifs,Winged serpent,Royal iconography
c. 450 CE,Shahmaran,Persian/Mesopotamian,Folk legends,"Half-woman, half-snake ruler","Wisdom, healing, underground secrets"
c. 600 CE,Azdahāg,Armenian,Early texts,Dragon-serpent,Adaptation of Iranian Azhi Dahaka
c. 800 CE,Bibi Shahrbanu,Persian/Islamic,Local shrine traditions,Associated with serpent legends,Female saintly figure with pre-Islamic roots
